service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
219348,0,0,0,0,0,0,1,20230801,20241212
219521,1,1,1,1,1,0,0,20230703,20270831
219539,1,1,1,1,1,0,0,20230901,20241212
219547,1,1,1,1,1,0,0,20230901,20241212
219548,1,1,1,1,1,0,0,20230901,20241212
219549,1,1,1,1,1,0,0,20230901,20241212
219550,1,1,1,1,1,0,0,20230901,20241212
219551,1,1,1,1,1,0,0,20230901,20241212
219552,1,1,1,1,1,0,0,20230901,20241212
219553,1,1,1,1,1,0,0,20230901,20241212
219554,1,1,1,1,1,0,0,20230901,20241212
219555,1,1,1,1,1,0,0,20230901,20241212
219556,1,1,1,1,1,0,0,20230901,20241212
219557,1,1,1,1,1,0,0,20230901,20241212
219558,1,1,1,1,1,0,0,20230901,20241212
219559,1,1,1,1,1,0,0,20230901,20241212
219560,1,1,1,1,1,0,0,20230901,20241212
219561,1,1,1,1,1,0,0,20230901,20241212
219564,1,1,1,1,1,0,0,20230901,20241212
219565,1,1,1,1,1,0,0,20230901,20241212
219566,1,1,1,1,1,0,0,20230710,20280930
219570,0,0,0,0,0,1,0,20230901,20241212
219571,0,0,0,0,0,1,0,20230901,20241212
219572,0,0,0,0,0,1,0,20230901,20241212
219573,0,0,0,0,0,1,0,20230901,20241212
219574,0,0,0,0,0,1,0,20230901,20241212
219575,0,0,0,0,0,1,0,20230901,20241212
219576,0,0,0,0,0,1,0,20230901,20241212
219577,0,0,0,0,0,0,1,20230901,20241212
219579,0,0,0,0,0,0,1,20230901,20241212
219580,0,0,0,0,0,0,1,20230901,20241212
219581,0,0,0,0,0,0,1,20230901,20241212
219583,0,0,0,0,0,0,1,20230901,20241212
219591,1,1,1,1,1,0,0,20230701,20300331
219592,1,1,1,1,1,0,0,20230701,20300331
219619,1,1,1,1,1,0,0,20230701,20240229
219620,0,0,0,0,1,0,0,20230701,20240229
219621,0,0,0,0,0,0,1,20230701,20240229
219622,1,1,1,1,1,1,1,20230901,20250913
219623,1,1,1,1,1,1,1,20230901,20250913
219624,1,1,1,1,1,1,1,20230701,20240229
219626,1,1,1,1,1,0,0,20230701,20240229
219628,1,1,1,1,1,1,1,20230701,20240229
219629,1,1,1,1,1,0,0,20230701,20240229
219634,1,1,1,1,1,0,0,20230701,20240229
219706,1,1,1,0,0,1,0,20230801,20280731
219721,1,1,1,1,1,0,0,20230828,20241212
219724,1,1,1,1,1,0,0,20230710,20280930
219725,0,0,0,0,0,1,1,20231025,20280930
219726,1,1,1,1,1,0,0,20231025,20280930
219727,1,1,1,1,1,0,0,20231025,20280930
219728,1,1,1,1,1,1,0,20231025,20280930
219729,1,1,1,1,1,0,0,20230828,20241212
219730,1,1,1,1,1,0,0,20230828,20241212
219731,1,1,1,1,1,0,0,20230828,20241212
219732,1,1,1,1,1,0,0,20230828,20241212
219733,1,1,1,1,1,0,0,20230828,20241212
219734,1,1,1,1,1,0,0,20230828,20241212
219735,1,1,1,1,1,0,0,20230828,20241212
219736,1,1,1,1,1,0,0,20230828,20241212
219737,1,1,1,1,1,0,0,20230828,20241212
219738,1,1,1,1,1,0,0,20230828,20241212
219739,1,1,1,1,1,0,0,20230828,20241212
219740,1,1,1,1,1,0,0,20230828,20241212
219741,1,1,1,1,1,0,0,20230828,20241212
219742,1,1,1,1,1,0,0,20230828,20241212
219743,1,1,1,1,1,0,0,20230828,20241212
219744,1,1,1,1,1,0,0,20230828,20241212
219745,1,1,1,1,1,0,0,20230828,20241212
219746,1,1,1,1,1,1,1,20230710,20280930
219747,1,1,1,1,1,0,0,20231025,20280930
219748,1,1,1,1,1,0,0,20231025,20280930
219752,1,1,1,1,1,1,1,20231025,20280930
219758,0,0,0,0,0,1,0,20230801,20270612
219760,1,1,1,1,1,1,1,20230801,20270612
219770,1,1,1,1,1,0,0,20230901,20241231
219772,0,0,0,0,0,0,1,20230901,20280930
219773,0,0,0,0,0,1,0,20230708,20240229
219774,0,0,0,0,0,1,0,20230708,20240229
219804,1,1,1,1,1,1,0,20230901,20240331
219805,1,1,1,1,1,0,0,20230901,20241231
219806,1,1,1,1,1,0,0,20230901,20240331
220060,1,1,1,1,1,1,1,20230901,20280930
220061,1,1,1,1,1,0,0,20230710,20300731
220101,1,1,1,1,1,0,0,20230901,20280930
220102,0,0,0,0,0,0,1,20230901,20280930
220277,1,1,1,1,1,0,0,20230901,20231231
220278,1,0,1,0,1,0,0,20230717,20300331
220285,1,1,1,1,1,0,0,20230901,20280930
220299,1,1,1,1,0,0,0,20230901,20241212
220300,1,1,1,1,0,0,0,20230901,20241212
220301,0,0,0,0,1,0,0,20230901,20241212
220302,0,0,0,0,1,0,0,20230901,20241212
220303,0,0,0,0,1,0,0,20230901,20241212
220304,1,1,1,1,1,0,0,20230901,20241212
220305,1,1,1,1,1,0,0,20230901,20241212
220306,1,1,1,1,1,0,0,20230901,20241212
220307,1,1,1,1,1,0,0,20230901,20241212
220308,1,1,1,1,1,0,0,20230901,20241212
220309,1,1,1,1,1,0,0,20230901,20241212
220310,1,1,1,1,1,0,0,20230901,20241212
220311,1,1,1,1,1,0,0,20230901,20241212
220312,1,1,1,1,1,0,0,20230901,20241212
220313,1,1,1,1,1,0,0,20230901,20241212
220314,1,1,1,1,1,0,0,20230901,20241212
220315,1,1,1,1,1,0,0,20230901,20241212
220316,1,1,1,1,1,0,0,20230901,20241212
220317,1,1,1,1,1,0,0,20230901,20241212
220323,1,1,1,1,1,0,0,20230901,20280930
220324,1,1,1,1,1,0,0,20230901,20241212
220325,1,1,1,1,1,0,0,20230901,20241212
220326,1,1,1,1,1,0,0,20230901,20241212
220327,1,1,1,1,1,0,0,20230901,20241212
220328,1,1,1,1,1,0,0,20230901,20241212
220329,1,1,1,1,1,0,0,20230901,20241212
220330,1,1,1,1,1,0,0,20230901,20241212
220344,0,0,0,0,0,1,0,20230901,20241212
220345,0,0,0,0,0,1,0,20230901,20241212
220346,0,0,0,0,0,0,1,20230901,20241212
220347,0,0,0,0,0,0,1,20230901,20241212
220348,0,0,0,0,0,0,1,20230901,20241212
220349,0,0,0,0,0,1,0,20230901,20241212
220350,0,0,0,0,0,1,1,20230901,20241212
220351,0,0,0,0,0,1,1,20230901,20241212
220352,1,1,1,1,1,0,0,20230901,20241212
220353,1,1,1,1,1,0,0,20230901,20241212
220354,1,1,1,1,1,0,0,20230901,20241212
220355,0,0,0,0,0,1,1,20230901,20241212
220356,0,0,0,0,0,1,1,20230901,20241212
220357,0,0,0,0,0,1,1,20230901,20241212
220358,0,0,0,0,0,1,1,20230901,20241212
220359,0,0,0,0,0,1,1,20230901,20241212
220360,0,0,0,0,0,1,1,20230901,20241212
220361,0,0,0,0,0,1,1,20230901,20241212
220362,0,0,0,0,0,1,1,20230901,20241212
220364,0,0,0,0,0,1,1,20230901,20241212
220365,0,0,0,0,0,1,1,20230901,20241212
220366,0,0,0,0,0,1,1,20230901,20241212
220367,0,0,0,0,0,1,1,20230901,20241212
220368,0,0,0,0,0,1,1,20230901,20241212
220369,0,0,0,0,0,1,1,20230901,20241212
220376,0,0,0,0,0,1,1,20230901,20241212
220377,0,0,0,0,0,1,1,20230901,20241212
220378,0,0,0,0,0,1,1,20230901,20241212
220379,0,0,0,0,0,1,1,20230901,20241212
220380,0,0,0,0,0,1,1,20230901,20241212
220381,0,0,0,0,0,1,1,20230901,20241212
220382,0,0,0,0,0,1,1,20230901,20241212
220383,0,0,0,0,0,1,1,20230901,20241212
220390,1,1,1,1,1,0,0,20230901,20241212
220391,1,1,1,1,1,0,0,20230901,20241212
220392,1,1,1,1,1,0,0,20230901,20241212
220393,1,1,1,1,1,0,0,20230901,20241212
220394,1,1,1,1,1,0,0,20230901,20241212
220404,1,1,1,1,1,1,0,20230712,20241212
220405,1,1,1,1,1,1,1,20230712,20241212
220406,0,0,0,0,0,1,0,20230712,20241212
220416,1,1,1,1,1,1,0,20230901,20280930
220417,1,1,1,1,1,0,0,20230901,20241212
220418,1,1,1,1,1,0,0,20230901,20241212
220419,1,1,1,1,1,0,0,20230901,20241212
220420,1,1,1,1,1,0,0,20230901,20241212
220421,1,1,1,1,1,0,0,20230901,20241212
220425,1,1,1,1,1,0,0,20230901,20280930
220426,0,0,0,0,0,1,1,20230901,20280930
220427,1,1,1,1,1,1,1,20230901,20280930
220428,1,1,1,1,1,0,0,20230901,20280930
220429,1,1,1,1,1,0,0,20230901,20241212
220430,1,1,1,1,1,0,0,20230901,20280930
220431,1,1,1,1,1,0,0,20230828,20241212
220433,1,1,1,1,1,0,0,20230901,20241212
220440,1,1,1,1,1,0,0,20230901,20241212
220450,1,1,1,1,1,0,0,20230901,20241212
220451,1,1,1,1,1,0,0,20230901,20241212
220452,0,0,0,0,0,1,1,20230901,20241212
220453,0,0,0,0,0,1,1,20230901,20241212
220454,1,1,1,1,1,0,0,20230901,20241212
220455,1,1,1,1,1,0,0,20230901,20241212
220456,1,1,1,1,1,0,0,20230901,20280930
220457,1,1,1,1,1,1,1,20230801,20260630
220458,1,1,1,1,1,1,1,20230801,20260630
220477,1,1,1,1,1,0,0,20230828,20241212
220478,1,1,1,1,1,0,0,20230828,20241212
220479,1,1,1,1,1,0,0,20230828,20241212
220480,1,1,1,1,1,0,0,20230828,20241212
220481,1,1,1,1,1,0,0,20230828,20241212
220482,1,1,1,1,1,0,0,20230828,20241212
220533,0,0,0,0,0,0,1,20230901,20241212
220534,0,0,0,0,0,0,1,20230901,20241212
220535,0,0,0,0,0,0,1,20230901,20241212
220536,0,0,0,0,0,0,1,20230901,20241212
220537,0,0,0,0,0,0,1,20230901,20241212
220538,0,0,0,0,0,0,1,20230901,20241212
220539,0,0,0,0,0,0,1,20230901,20241212
220540,0,0,0,0,0,0,1,20230901,20241212
220541,0,0,0,0,0,0,1,20230901,20241212
220542,0,0,0,0,0,0,1,20230901,20241212
220543,0,0,0,0,0,1,0,20230901,20241212
220544,0,0,0,0,0,1,0,20230901,20241212
220545,0,0,0,0,0,1,0,20230901,20241212
220546,0,0,0,0,0,1,0,20230901,20241212
220547,0,0,0,0,0,1,0,20230901,20241212
220548,0,0,0,0,0,1,0,20230901,20241212
220549,0,0,0,0,0,1,0,20230901,20241212
220550,0,0,0,0,0,1,0,20230901,20241212
220551,0,0,0,0,0,1,0,20230901,20241212
220552,0,0,0,0,0,1,0,20230901,20241212
220579,1,1,1,1,1,0,0,20230904,20241212
220580,1,1,1,1,1,0,0,20230904,20241212
220581,1,1,1,1,1,0,0,20230904,20241212
220582,1,1,1,1,1,0,0,20230904,20241212
220583,1,1,1,1,1,0,0,20230904,20241212
220584,1,1,1,1,1,0,0,20230904,20241212
220585,1,1,1,1,1,0,0,20230904,20241212
220586,1,1,1,1,1,0,0,20230904,20241212
220587,1,1,1,1,1,0,0,20230904,20241212
220588,1,1,1,1,1,0,0,20230904,20241212
220589,1,1,1,1,1,0,0,20230904,20241212
220590,1,1,1,1,1,0,0,20230904,20241212
220591,1,1,1,1,1,0,0,20230904,20241212
220592,1,1,1,1,1,0,0,20230904,20241212
220593,1,1,1,1,1,0,0,20230904,20241212
220594,1,1,1,1,1,0,0,20230904,20241212
220598,1,1,1,1,1,0,0,20230904,20241212
220602,1,1,1,1,1,0,0,20230904,20241212
220603,1,1,1,1,1,0,0,20230904,20241212
220605,1,1,1,1,1,0,0,20230904,20241212
220606,1,1,1,1,1,0,0,20230904,20241212
220607,1,1,1,1,1,0,0,20230904,20241212
220608,1,1,1,1,1,0,0,20230904,20241212
220609,1,1,1,1,1,0,0,20230904,20241212
220610,1,1,1,1,1,0,0,20230904,20241212
220611,1,1,1,1,1,0,0,20230904,20241212
220612,1,1,1,1,1,0,0,20230904,20241212
220613,1,1,1,1,1,0,0,20230904,20241212
220614,1,1,1,1,1,0,0,20230904,20241212
220635,0,0,0,0,0,1,1,20230828,20241212
220636,0,0,0,0,0,1,1,20230828,20241212
220637,0,0,0,0,0,1,1,20230828,20241212
220638,0,0,0,0,0,1,1,20230828,20241212
220743,1,1,1,1,1,0,0,20230828,20241212
220744,1,1,1,1,1,0,0,20230828,20241212
220745,1,1,1,1,1,0,0,20230828,20241212
220746,1,1,1,1,1,0,0,20230828,20241212
220747,1,1,1,1,1,0,0,20230828,20241212
220748,1,1,1,1,1,0,0,20230828,20241212
220749,1,1,1,1,1,0,0,20230828,20241212
220750,1,1,1,1,1,0,0,20230828,20241212
220751,1,1,1,1,1,0,0,20230828,20241212
220752,1,1,1,1,1,0,0,20230828,20241212
220753,1,1,1,1,1,0,0,20230828,20241212
220754,0,0,0,0,0,1,1,20230828,20241212
220755,0,0,0,0,0,1,1,20230828,20241212
220756,0,0,0,0,0,1,1,20230828,20241212
220757,0,0,0,0,0,1,1,20230828,20241212
220758,0,0,0,0,0,1,1,20230828,20241212
220759,0,0,0,0,0,1,1,20230828,20241212
220760,1,1,1,1,1,0,0,20230828,20241212
220761,1,1,1,1,1,0,0,20230828,20241212
220762,1,1,1,1,1,0,0,20230828,20241212
220763,1,1,1,1,1,0,0,20230828,20241212
220764,1,1,1,1,1,0,0,20230828,20241212
220765,0,0,0,0,0,1,1,20230828,20241212
220766,0,0,0,0,0,1,1,20230828,20241212
220767,0,0,0,0,0,1,1,20230828,20241212
220768,0,0,0,0,0,1,1,20230828,20241212
220769,1,1,1,1,1,0,0,20230828,20241212
220770,1,1,1,1,1,0,0,20230828,20241212
220771,1,1,1,1,1,0,0,20230828,20241212
220772,1,1,1,1,1,0,0,20230828,20241212
220773,1,1,1,1,1,0,0,20230828,20241212
220774,1,1,1,1,1,0,0,20230828,20241212
220775,1,1,1,1,1,0,0,20230828,20241212
220776,1,1,1,1,1,0,0,20230828,20241212
220777,1,1,1,1,1,0,0,20230828,20241212
220778,0,0,0,0,0,1,1,20230828,20241212
220779,0,0,0,0,0,1,1,20230828,20241212
220780,0,0,0,0,0,1,1,20230828,20241212
220783,1,1,1,1,1,0,0,20230828,20241212
220784,0,0,0,0,0,1,1,20230828,20241212
220785,1,1,1,1,1,0,0,20230828,20241212
220786,1,1,1,1,1,0,0,20230828,20241212
220787,1,1,1,1,1,0,0,20230828,20241212
220788,1,1,1,1,1,0,0,20230828,20241212
220789,1,1,1,1,1,0,0,20230828,20241212
220790,1,1,1,1,1,0,0,20230828,20241212
220796,0,0,0,0,0,1,1,20230828,20241212
220797,0,0,0,0,0,1,1,20230828,20241212
220798,0,0,0,0,0,1,1,20230828,20241212
220799,0,0,0,0,0,1,1,20230828,20241212
220800,0,0,0,0,0,1,1,20230828,20241212
220801,0,0,0,0,0,1,1,20230828,20241212
220802,0,0,0,0,0,1,1,20230828,20241212
220815,1,1,1,1,1,0,0,20230828,20241212
220816,1,1,1,1,1,0,0,20230828,20241212
220817,1,1,1,1,1,0,0,20230828,20241212
220818,1,1,1,1,1,0,0,20230828,20241212
220819,0,0,0,0,0,1,1,20230828,20241212
220820,0,0,0,0,0,1,1,20230828,20241212
220821,0,0,0,0,0,1,1,20230828,20241212
220842,1,1,1,1,1,0,0,20230828,20241212
220843,1,1,1,1,1,0,0,20230828,20241212
220844,1,1,1,1,1,0,0,20230828,20241212
220845,1,1,1,1,1,0,0,20230828,20241212
220846,1,1,1,1,1,0,0,20230828,20241212
220847,1,1,1,1,1,0,0,20230828,20241212
220848,1,1,1,1,1,0,0,20230828,20241212
220849,1,1,1,1,1,0,0,20230828,20241212
220856,1,1,1,1,1,0,0,20230828,20241212
220857,1,1,1,1,1,0,0,20230828,20241212
220858,1,1,1,1,1,0,0,20230828,20241212
220859,1,1,1,1,1,0,0,20230828,20241212
220860,1,1,1,1,1,0,0,20230828,20241212
220861,1,1,1,1,1,0,0,20230828,20241212
220862,1,1,1,1,1,0,0,20230828,20241212
220863,1,1,1,1,1,0,0,20230828,20241212
220870,0,0,0,0,0,1,1,20230828,20241212
220871,0,0,0,0,0,1,1,20230828,20241212
220872,0,0,0,0,0,1,1,20230828,20241212
220873,0,0,0,0,0,1,1,20230828,20241212
220874,0,0,0,0,0,1,1,20230828,20241212
220875,0,0,0,0,0,1,1,20230828,20241212
220876,0,0,0,0,0,1,1,20230828,20241212
220877,0,0,0,0,0,1,1,20230828,20241212
220878,0,0,0,0,0,1,1,20230828,20241212
220879,0,0,0,0,0,1,1,20230828,20241212
220880,0,0,0,0,0,1,1,20230828,20241212
220881,0,0,0,0,0,1,1,20230828,20241212
220890,1,1,1,1,1,0,0,20230828,20241212
220891,1,1,1,1,1,0,0,20230828,20241212
220892,1,1,1,1,1,0,0,20230828,20241212
220893,0,0,0,0,0,1,1,20230828,20241212
220894,0,0,0,0,0,1,1,20230828,20241212
220906,1,1,1,1,1,0,0,20230828,20241212
220915,0,0,0,0,0,1,0,20230828,20241212
220916,0,0,0,0,0,0,1,20230828,20241212
220917,1,1,1,1,1,0,0,20230828,20241212
220918,0,0,0,0,0,1,0,20230828,20241212
220919,0,0,0,0,0,0,1,20230828,20241212
220989,1,1,1,1,1,1,0,20230901,20240331
221029,0,0,0,0,0,0,1,20230901,20241212
221039,1,1,1,1,1,0,0,20230901,20241212
221040,1,1,1,1,1,0,0,20230901,20241212
221041,1,1,1,1,1,0,0,20230901,20241212
221042,1,1,1,1,1,0,0,20230901,20241212
221043,1,1,1,1,1,0,0,20230901,20241212
221072,0,1,1,0,0,0,0,20230901,20241231
221073,1,1,1,1,1,0,0,20230901,20241231
221074,1,1,1,1,1,0,0,20230901,20241212
221075,1,1,1,1,1,0,0,20230901,20241212
221076,1,1,1,1,1,0,0,20230901,20241212
221077,1,1,1,1,1,0,0,20230901,20241212
221078,1,1,1,1,1,0,0,20230901,20241212
221079,1,1,1,1,1,0,0,20230901,20241212
221080,1,1,1,1,1,0,0,20230901,20241212
221081,1,1,1,1,1,0,0,20230901,20241212
221082,1,1,1,1,1,0,0,20230901,20241212
221083,1,1,1,1,1,0,0,20230901,20241212
221135,1,1,1,1,1,1,1,20230901,20280930
221151,1,1,1,1,1,0,0,20230901,20241231
221165,1,1,1,1,1,0,0,20230901,20241231
221201,1,1,1,1,1,0,0,20230901,20241212
221246,0,0,0,0,0,0,1,20230801,20241212
221247,0,0,0,0,0,1,0,20230801,20241212
221248,1,1,1,1,1,0,0,20230801,20241212
221249,1,1,1,1,1,0,0,20230801,20241212
221288,1,1,1,1,1,0,0,20230901,20280930
221289,1,0,0,1,1,0,0,20230901,20241231
221290,1,1,1,1,1,1,1,20230901,20280930
221291,1,1,1,1,1,0,0,20230901,20280930
221304,1,1,1,1,1,0,0,20230901,20280930
221305,1,1,1,1,1,0,0,20230901,20280930
221306,1,1,1,1,1,1,1,20230901,20280930
221307,0,0,0,0,0,1,1,20230801,20300331
221308,1,1,1,1,1,0,0,20230801,20300331
221309,1,1,1,1,1,1,1,20230801,20300331
221310,1,1,1,1,1,1,1,20230801,20300331
221311,1,1,1,1,1,0,0,20231211,20300331
221312,1,1,1,1,1,1,1,20231211,20300331
221316,1,1,1,1,1,0,0,20230901,20231231
221317,1,1,1,1,1,0,0,20230901,20231231
221318,1,1,1,1,1,0,0,20230901,20280930
221322,1,1,1,1,1,0,0,20230901,20280930
221350,0,0,0,0,0,0,1,20230901,20280930
221354,1,1,1,1,1,0,0,20230901,20241231
221355,0,0,1,1,0,0,0,20230901,20241231
221356,0,0,0,1,0,0,0,20230901,20241231
221357,1,1,1,0,1,1,1,20230901,20241231
221358,1,1,1,1,1,0,0,20230901,20280930
221359,1,1,1,1,1,0,0,20230901,20241231
221360,1,1,1,1,1,0,0,20230901,20241231
221362,1,1,1,1,1,0,0,20230807,20240229
221365,0,0,0,0,0,1,1,20230807,20240229
221641,1,1,1,1,1,0,0,20230901,20241212
221642,1,1,1,1,1,0,0,20230901,20241212
221643,1,1,1,1,1,0,0,20230901,20241212
221644,1,1,1,1,1,0,0,20230901,20241212
221645,1,1,1,1,1,0,0,20230901,20241212
221646,1,1,1,1,1,0,0,20230901,20241212
221647,1,1,1,1,1,0,0,20230901,20241212
221742,1,1,0,1,1,0,1,20230901,20280930
221748,1,1,0,1,1,0,1,20230901,20280930
221755,1,1,1,1,1,0,0,20230901,20241212
221756,1,1,1,1,1,0,0,20230901,20241212
221757,0,0,0,0,0,1,1,20230901,20241212
221810,0,0,0,0,0,1,0,20230812,20240229
221814,0,0,0,0,0,1,0,20230812,20240229
221827,1,1,1,1,1,1,0,20230807,20240229
221837,1,1,1,1,1,0,0,20230901,20241212
221838,1,1,1,1,1,0,0,20230901,20241212
221884,1,1,1,1,1,0,0,20231101,20300331
221890,0,0,0,0,0,1,0,20230901,20241212
221891,0,0,0,0,0,1,0,20230901,20241212
221898,0,0,0,0,0,1,0,20230901,20241212
221899,0,0,0,0,0,1,0,20230901,20241212
221900,0,0,0,0,0,1,0,20230901,20241212
221905,0,0,0,0,0,1,0,20230901,20241212
221906,0,0,0,0,0,1,0,20230901,20241212
221912,0,0,0,0,0,1,0,20230901,20241212
221913,0,0,0,0,0,1,0,20230901,20241212
221914,0,0,0,0,0,1,0,20230901,20241212
221937,1,1,1,1,1,0,0,20230901,20241212
221938,1,1,1,1,1,0,0,20230901,20241212
221939,1,1,1,1,1,0,0,20230901,20241212
221940,1,1,1,1,1,0,0,20230901,20241212
221941,1,1,1,1,1,0,0,20230901,20241212
221942,1,1,1,1,1,0,0,20230901,20241212
221943,1,1,1,1,1,0,0,20230901,20241212
221944,1,1,1,1,1,0,0,20230901,20241212
221945,1,1,1,1,1,0,0,20230901,20241212
221986,1,1,1,1,1,0,0,20230901,20241212
221987,1,1,1,1,1,0,0,20230901,20241212
221988,1,1,1,1,1,0,0,20230901,20241212
221989,1,1,1,1,1,0,0,20230901,20241212
221990,1,1,1,1,1,0,0,20230901,20241212
221991,1,1,1,1,1,0,0,20230901,20241212
221992,1,1,1,1,1,0,0,20230901,20241212
222091,1,1,1,1,1,0,0,20230901,20280930
222137,1,1,1,1,1,0,0,20230902,20231219
222195,1,1,1,1,1,0,0,20230901,20241212
222196,1,1,1,1,1,0,0,20230901,20241212
222197,1,1,1,1,1,0,0,20230901,20241212
222198,1,1,1,1,1,0,0,20230901,20241212
222246,1,1,1,1,1,0,0,20230901,20241212
222251,0,0,0,0,0,1,1,20230901,20241212
222252,0,0,0,0,0,1,1,20230901,20241212
222253,0,0,0,0,0,1,1,20230901,20241212
222254,0,0,0,0,0,1,1,20230901,20241212
222255,0,0,0,0,0,1,1,20230901,20241212
222288,1,1,1,1,1,0,0,20230901,20241212
222309,1,1,1,1,1,0,0,20230901,20241212
222310,1,1,1,1,1,0,0,20230901,20241212
222311,1,1,1,1,1,0,0,20230901,20241212
222312,1,1,1,1,1,0,0,20230901,20241212
222313,1,1,1,1,1,0,0,20230901,20241212
222314,0,0,0,0,0,1,1,20230901,20241212
222315,0,0,0,0,0,1,1,20230901,20241212
222463,1,1,1,1,1,0,0,20230901,20241212
222464,1,1,1,1,1,0,0,20230901,20241212
222465,0,0,0,0,0,1,1,20230901,20241212
222466,1,1,1,1,1,0,0,20230901,20241212
222467,0,0,0,0,0,1,1,20230901,20241212
222468,1,1,1,1,1,0,0,20230901,20241212
222469,1,1,1,1,1,0,0,20230901,20241212
222470,0,0,0,0,0,1,1,20230901,20241212
222471,1,1,1,1,1,0,0,20230901,20241212
222472,1,1,1,1,1,0,0,20230901,20241212
222473,1,1,1,1,1,0,0,20230901,20241212
222474,0,0,0,0,0,1,1,20230901,20241212
222475,0,0,0,0,0,1,1,20230901,20241212
222476,1,1,1,1,1,0,0,20230901,20241212
222477,1,1,1,1,1,0,0,20230901,20241212
222478,1,1,1,1,1,0,0,20230901,20241212
222479,1,1,1,1,1,0,0,20230901,20241212
222480,0,0,0,0,0,1,1,20230901,20241212
222481,1,1,1,1,1,0,0,20230901,20241212
222482,1,1,1,1,1,0,0,20230901,20241212
222483,0,0,0,0,0,1,1,20230901,20241212
222484,1,1,1,1,1,0,0,20230901,20241212
222485,1,1,1,1,1,0,0,20230901,20241212
222486,1,1,1,1,1,0,0,20230901,20241212
222487,0,0,0,0,0,1,1,20230901,20241212
222488,0,0,0,0,0,1,1,20230901,20241212
222489,0,0,0,0,0,1,1,20230901,20241212
222490,0,0,0,0,0,1,1,20230901,20241212
222516,0,0,0,0,1,0,0,20230901,20241212
222538,1,1,1,1,1,0,0,20230901,20241212
222539,1,1,1,1,1,0,0,20230901,20241212
222542,1,1,1,1,1,0,0,20230901,20250621
222543,1,1,1,1,1,0,0,20230902,20231217
222544,1,1,1,1,1,0,0,20230902,20231217
222545,1,1,1,1,1,0,0,20230902,20231217
222546,1,1,1,1,1,0,0,20230902,20231217
222547,1,1,1,1,1,0,0,20230902,20231217
222548,1,1,1,1,1,0,0,20230902,20231217
222580,0,1,0,1,1,0,0,20230902,20231219
222591,1,0,1,0,0,0,0,20230902,20241212
222606,1,1,1,1,1,0,0,20230902,20231217
222607,1,1,1,1,1,0,0,20230902,20231217
222648,1,1,1,1,1,0,0,20230901,20241212
222649,1,1,1,1,1,0,0,20230901,20241212
222650,1,1,1,1,1,0,0,20230901,20241212
222651,1,1,1,1,1,0,0,20230901,20241212
222652,1,1,1,1,1,0,0,20230901,20241212
222653,1,1,1,1,1,0,0,20230901,20241212
222654,1,1,1,1,1,0,0,20230901,20241212
222669,1,1,1,1,1,0,0,20230901,20241212
222673,1,1,1,1,1,0,0,20230901,20241212
222680,1,0,1,1,1,0,0,20230901,20241212
222682,0,1,0,0,0,0,0,20230901,20241212
222689,1,0,0,1,1,0,0,20230901,20241212
222696,0,0,0,1,0,0,0,20230901,20241212
222699,0,0,0,0,0,1,0,20230901,20241212
222700,0,0,0,0,0,1,0,20230901,20241212
222701,0,0,0,0,0,0,1,20230901,20241212
222702,0,0,0,0,0,0,1,20230901,20241212
222704,1,1,1,1,1,0,0,20230901,20241231
222709,0,0,0,0,0,1,1,20230901,20241212
222710,1,1,1,1,1,0,0,20230902,20231219
222720,1,1,1,1,1,0,0,20230901,20280930
222721,0,0,0,0,0,1,0,20230901,20241212
222722,0,0,0,0,0,1,0,20230901,20241212
222723,0,0,0,0,0,1,0,20230901,20241212
222724,0,0,0,0,0,1,0,20230901,20241212
222790,1,1,1,1,1,0,0,20230901,20241212
222791,1,1,1,1,1,1,1,20230901,20241212
222792,1,1,1,1,1,1,1,20230901,20241212
222793,0,0,0,0,0,1,1,20230901,20241212
222794,1,1,1,1,1,0,0,20230901,20241212
222798,1,1,1,1,1,1,0,20230901,20241212
222802,1,1,1,1,1,1,1,20230901,20241212
222803,1,0,0,0,0,0,0,20230901,20241212
222807,1,1,1,1,1,0,0,20230901,20241212
222808,1,1,1,1,1,0,0,20230901,20241212
222809,1,1,1,1,1,0,0,20230901,20241212
222810,1,1,1,1,1,0,0,20230901,20241212
222811,1,1,1,1,1,0,0,20230901,20241212
222812,1,1,1,1,1,0,0,20230901,20241212
222813,1,1,1,1,1,0,0,20230901,20241212
222814,1,1,1,1,1,0,0,20230901,20241212
222815,1,1,1,1,1,0,0,20230901,20241212
222816,1,1,1,1,1,0,0,20230901,20241212
222817,1,1,1,1,1,0,0,20230901,20241212
222818,1,1,1,1,1,0,0,20230901,20241212
222819,1,1,1,1,1,0,0,20230901,20241212
222820,1,1,1,1,1,0,0,20230901,20241212
222821,1,1,1,1,1,0,0,20230901,20241212
222822,1,1,1,1,1,0,0,20230901,20241212
222823,1,1,1,1,1,0,0,20230901,20241212
222824,1,1,1,1,1,0,0,20230901,20241212
222825,1,1,1,1,1,0,0,20230901,20241212
222826,1,1,1,1,1,0,0,20230901,20241212
222827,0,0,0,0,0,1,1,20230901,20241212
222828,0,0,0,0,0,1,1,20230901,20241212
222829,0,0,0,0,0,1,1,20230901,20241212
222830,0,0,0,0,0,1,1,20230901,20241212
222831,0,0,0,0,0,1,1,20230901,20241212
222832,0,0,0,0,0,1,1,20230901,20241212
