route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
1b848aad1ae0b27352ecc56b641d5db5,226167,1578735,Kangrumetsa,Tallinn (A-Terminal) - Kurna (IKEA),A>B,59115,0
1b848aad1ae0b27352ecc56b641d5db5,226168,1578738,Kangrumetsa,Tallinn (A-Terminal) - Kurna (IKEA),A>B,59115,0
8d977a030b93fda479c909f9a28d119c,226169,1578740,Mustakivi,Kurna (IKEA) - Tallinn (Mustakivi),B>A,59118,0
8d977a030b93fda479c909f9a28d119c,226169,1578742,Mustakivi,Kurna (IKEA) - Tallinn (Mustakivi),B>A,59118,0
8d977a030b93fda479c909f9a28d119c,226170,1578744,Mustakivi,Kurna (IKEA) - Tallinn (Mustakivi),B>A,59118,0
8d977a030b93fda479c909f9a28d119c,226170,1578746,Mustakivi,Kurna (IKEA) - Tallinn (Mustakivi),B>A,59118,0
8d977a030b93fda479c909f9a28d119c,226169,1578741,Kangrumetsa,Tallinn (Mustakivi) - Kurna (IKEA),A>B,59117,0
8d977a030b93fda479c909f9a28d119c,226170,1578743,Kangrumetsa,Tallinn (Mustakivi) - Kurna (IKEA),A>B,59117,0
8d977a030b93fda479c909f9a28d119c,226170,1578745,Kangrumetsa,Tallinn (Mustakivi) - Kurna (IKEA),A>B,59117,0
7d52dda42c75c42c5479ab51bc8dc1ab,226182,1578747,Balti jaam,Tallinn - Tabasalu - Vatsla - Harku - Tallinn,A>B,48726,0
7d52dda42c75c42c5479ab51bc8dc1ab,226183,1578748,Balti jaam,Tallinn - Tabasalu - Vatsla - Harku - Tallinn,A>B,48726,0
7d52dda42c75c42c5479ab51bc8dc1ab,226184,1578749,Balti jaam,Tallinn - Tabasalu - Vatsla - Harku - Tallinn,A>B,48726,0
7d52dda42c75c42c5479ab51bc8dc1ab,226185,1578750,Balti jaam,Tallinn - Tabasalu - Vatsla - Harku - Tallinn,A>B,48726,0
196bc408fd193f4a90729dbf70933f37,226186,1573847,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226186,1573849,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226186,1573851,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226186,1573853,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226186,1573855,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226186,1573857,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226186,1573859,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226187,1573863,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226187,1573865,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226187,1573867,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226187,1573869,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226187,1573871,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226187,1573873,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573877,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573879,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573881,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573883,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573885,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573887,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573889,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573891,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573893,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573895,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573897,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573899,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573901,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226188,1573903,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573907,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573909,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573911,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573913,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573915,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573917,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573919,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573921,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573923,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573925,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573927,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573929,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226189,1573931,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573935,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573937,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573939,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573941,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573943,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573945,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573947,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573949,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573951,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573953,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573955,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573957,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226190,1573959,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226191,1573964,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226191,1573966,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226191,1573968,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226191,1573970,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226191,1573972,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226191,1573974,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573977,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573979,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573981,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573983,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573985,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573987,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573989,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573991,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573993,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573995,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573997,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1573999,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226192,1574001,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226186,1573846,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226186,1573848,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226186,1573850,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226186,1573852,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226186,1573854,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226186,1573856,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226186,1573858,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226187,1573862,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226187,1573864,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226187,1573866,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226187,1573868,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226187,1573870,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226187,1573872,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573876,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573878,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573880,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573882,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573884,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573886,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573888,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573890,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573892,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573894,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573896,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573898,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573900,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226188,1573902,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573906,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573908,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573910,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573912,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573914,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573916,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573918,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573920,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573922,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573924,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573926,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573928,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226189,1573930,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573934,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573936,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573938,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573940,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573942,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573944,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573946,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573948,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573950,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573952,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573954,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573956,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573958,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226190,1573960,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226191,1573963,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226191,1573965,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226191,1573967,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226191,1573969,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226191,1573971,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226191,1573973,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573978,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573980,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573982,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573984,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573986,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573988,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573990,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573992,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573994,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573996,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1573998,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226192,1574000,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
481a8cf5a6094ab0215d1f73408aa200,226201,1576537,Balti jaam,Tallinn - Harku - Vatsla - Tabasalu - Tallinn,A>B,48727,0
481a8cf5a6094ab0215d1f73408aa200,226200,1576649,Balti jaam,Tallinn - Harku - Vatsla - Tabasalu - Tallinn,A>B,48727,0
196bc408fd193f4a90729dbf70933f37,226202,1574005,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574007,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574009,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574011,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574013,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574015,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574017,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574019,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574021,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574023,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574025,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574027,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574029,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226203,1574033,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226203,1574035,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226203,1574037,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226203,1574039,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226203,1574041,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226203,1574043,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226203,1574045,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574048,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574050,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574052,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574054,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574056,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574058,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574060,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574062,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574064,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574066,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574068,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574070,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574072,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226204,1574074,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226205,1574078,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226205,1574080,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226205,1574082,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226205,1574084,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226205,1574086,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226205,1574088,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226205,1574090,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574093,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574095,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574097,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574099,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574101,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574103,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574105,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574107,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574109,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574111,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574113,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574115,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574117,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226206,1574119,Kitseküla,Kopli liinid - Vana-Lõuna,B>A,55691,1
196bc408fd193f4a90729dbf70933f37,226202,1574004,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574006,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574008,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574010,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574012,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574014,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574016,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574018,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574020,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
196bc408fd193f4a90729dbf70933f37,226202,1574022,Kopli liinid,Vana-Lõuna - Kopli liinid,A>B,60180,1
